algo,mdp,run,rho_empirical,rho_internal
DiffQL,twostate,302,1.0,0.9999999999999539
DiffQL,twostate,303,1.0,0.9999999999999539
DiffQL,twostate,304,1.0,0.9999999999999539
DiffQL,twostate,305,1.0,0.9999999999999539
DiffQL,twostate,306,1.0,0.9999999999999539
DiffQL,twostate,307,1.0,0.9999999999999539
DiffQL,twostate,308,1.0,0.9999999999999539
DiffQL,twostate,309,1.0,0.9999999999999539
DiffQL,twostate,310,1.0,0.9999999999999539
DiffQL,twostate,311,1.0,0.9999999999999539
DiffQL,twostate,312,1.0,0.9999999999999539
DiffQL,twostate,313,1.0,0.9999999999999539
DiffQL,twostate,314,1.0,0.9999999999999539
DiffQL,twostate,315,1.0,0.9999999999999539
DiffQL,twostate,316,1.0,0.9999999999999539
DiffQL,twostate,317,1.0,0.9999999999999539
DiffQL,twostate,318,1.0,0.9999999999999539
DiffQL,twostate,319,1.0,0.9999999999999539
DiffQL,twostate,320,1.0,0.9999999999999539
DiffQL,twostate,321,1.0,0.9999999999999539
DiffQL,twostate,322,1.0,0.9999999999999539
DiffQL,twostate,323,1.0,0.9999999999999539
DiffQL,twostate,324,1.0,0.9999999999999539
DiffQL,twostate,325,1.0,0.9999999999999539
DiffQL,twostate,326,1.0,0.9999999999999539
DiffQL,twostate,327,1.0,0.9999999999999539
DiffQL,twostate,328,1.0,0.9999999999999539
DiffQL,twostate,329,1.0,0.9999999999999539
DiffQL,twostate,330,1.0,0.9999999999999539
DiffQL,twostate,331,1.0,0.9999999999999539
DiffQL,twostate,332,1.0,0.9999999999999539
DiffQL,twostate,333,1.0,0.9999999999999539
DiffQL,twostate,334,1.0,0.9999999999999539
DiffQL,twostate,335,1.0,0.9999999999999539
DiffQL,twostate,336,1.0,0.9999999999999539
DiffQL,twostate,337,1.0,0.9999999999999539
DiffQL,twostate,338,1.0,0.9999999999999539
DiffQL,twostate,339,1.0,0.9999999999999539
DiffQL,twostate,340,1.0,0.9999999999999539
DiffQL,twostate,341,1.0,0.9999999999999539
DiffQL,twostate,342,1.0,0.9999999999999539
DiffQL,twostate,343,1.0,0.9999999999999539
DiffQL,twostate,344,1.0,0.9999999999999539
DiffQL,twostate,345,1.0,0.9999999999999539
DiffQL,twostate,346,1.0,0.9999999999999539
DiffQL,twostate,347,1.0,0.9999999999999539
DiffQL,twostate,348,1.0,0.9999999999999539
DiffQL,twostate,349,1.0,0.9999999999999539
DiffQL,twostate,350,1.0,0.9999999999999539
DiffQL,twostate,351,1.0,0.9999999999999539
DiffQL,twostate,352,1.0,0.9999999999999539
DiffQL,twostate,353,1.0,0.9999999999999539
DiffQL,twostate,354,1.0,0.9999999999999539
DiffQL,twostate,355,1.0,0.9999999999999539
DiffQL,twostate,356,1.0,0.9999999999999539
DiffQL,twostate,357,1.0,0.9999999999999539
DiffQL,twostate,358,1.0,0.9999999999999539
DiffQL,twostate,359,1.0,0.9999999999999539
DiffQL,twostate,360,1.0,0.9999999999999539
DiffQL,twostate,361,1.0,0.9999999999999539
DiffQL,twostate,362,1.0,0.9999999999999539
DiffQL,twostate,363,1.0,0.9999999999999539
DiffQL,twostate,364,1.0,0.9999999999999539
DiffQL,twostate,365,1.0,0.9999999999999539
DiffQL,twostate,366,1.0,0.9999999999999539
