algo,mdp,run,rho_empirical,rho_internal
DiffQL,stayvsburst,396,2.2244444444444444,2.230075911411861
DiffQL,stayvsburst,397,2.2271111111111113,2.244505468789604
DiffQL,stayvsburst,398,2.222777777777778,2.2285626374372027
DiffQL,stayvsburst,399,2.232111111111111,2.208738050208589
DiffQL,stayvsburst,400,2.2208888888888887,2.2406571657146874
DiffQL,stayvsburst,401,2.2226666666666666,2.272455396595992
DiffQL,stayvsburst,402,2.2235555555555555,2.2571810089509308
DiffQL,stayvsburst,403,2.2214444444444443,2.2693095212679535
DiffQL,stayvsburst,404,2.2182222222222223,2.2198129561096565
DiffQL,stayvsburst,405,2.222777777777778,2.2206865313284787
DiffQL,stayvsburst,406,2.219222222222222,2.2533549243492597
DiffQL,stayvsburst,407,2.2254444444444443,2.2523988208679686
DiffQL,stayvsburst,408,2.225888888888889,2.2153656007667997
DiffQL,stayvsburst,409,2.2276666666666665,2.2641486099050003
DiffQL,stayvsburst,410,2.224,2.249486308730588
DiffQL,stayvsburst,411,2.22,2.2268059298413436
DiffQL,stayvsburst,412,2.2216666666666667,2.245630646577017
DiffQL,stayvsburst,413,2.225,2.2658706324519287
DiffQL,stayvsburst,414,2.224,2.2162857012339483
DiffQL,stayvsburst,415,2.222111111111111,2.2466821712448506
DiffQL,stayvsburst,416,2.2244444444444444,2.2342020983506625
DiffQL,stayvsburst,417,2.224666666666667,2.252000506335626
DiffQL,stayvsburst,418,2.2235555555555555,2.263545918846601
DiffQL,stayvsburst,419,2.226111111111111,2.2130963147028155
DiffQL,stayvsburst,420,2.2174444444444443,2.226334386420983
DiffQL,stayvsburst,421,2.223777777777778,2.239179391164575
DiffQL,stayvsburst,422,2.2254444444444443,2.2492234419964316
DiffQL,stayvsburst,423,2.2217777777777776,2.269185283089438
DiffQL,stayvsburst,424,2.224222222222222,2.266418563084704
DiffQL,stayvsburst,425,2.223888888888889,2.2469059187206035
DiffQL,stayvsburst,426,2.2296666666666667,2.2669869789448427
DiffQL,stayvsburst,427,2.2314444444444446,2.2589384449965837
DiffQL,stayvsburst,428,2.220111111111111,2.2713577382410635
DiffQL,stayvsburst,429,2.219333333333333,2.2567923842380404
DiffQL,stayvsburst,430,2.226777777777778,2.26582529262235
DiffQL,stayvsburst,431,2.222777777777778,2.294445746939436
DiffQL,stayvsburst,432,2.2186666666666666,2.2746854997512003
DiffQL,stayvsburst,433,2.222888888888889,2.2405061223407987
DiffQL,stayvsburst,434,2.222888888888889,2.2478993914828345
DiffQL,stayvsburst,435,2.2184444444444447,2.2460198440349637
DiffQL,stayvsburst,436,2.219888888888889,2.2421017167330377
DiffQL,stayvsburst,437,2.2265555555555556,2.238589598314582
DiffQL,stayvsburst,438,2.2143333333333333,2.3102909078844323
DiffQL,stayvsburst,439,2.214,2.2522967475057363
