algo,mdp,run,rho_hat
RVIQL,stayvsburst,361,2.218777777777778
RVIQL,stayvsburst,362,2.221111111111111
RVIQL,stayvsburst,363,2.224666666666667
RVIQL,stayvsburst,364,2.0
RVIQL,stayvsburst,365,2.0
RVIQL,stayvsburst,366,2.2214444444444443
RVIQL,stayvsburst,367,2.225
RVIQL,stayvsburst,368,2.2253333333333334
RVIQL,stayvsburst,369,2.0
RVIQL,stayvsburst,370,2.0
RVIQL,stayvsburst,371,2.222777777777778
RVIQL,stayvsburst,372,2.224222222222222
RVIQL,stayvsburst,373,2.218888888888889
RVIQL,stayvsburst,374,2.2165555555555554
RVIQL,stayvsburst,375,2.0
RVIQL,stayvsburst,376,2.0
RVIQL,stayvsburst,377,2.0
RVIQL,stayvsburst,378,2.223333333333333
RVIQL,stayvsburst,379,2.0
RVIQL,stayvsburst,380,2.2248888888888887
RVIQL,stayvsburst,381,2.224111111111111
RVIQL,stayvsburst,382,2.2163333333333335
RVIQL,stayvsburst,383,2.0
RVIQL,stayvsburst,384,2.2245555555555554
RVIQL,stayvsburst,385,2.2275555555555555
RVIQL,stayvsburst,386,2.219777777777778
RVIQL,stayvsburst,387,2.0
RVIQL,stayvsburst,388,2.2245555555555554
RVIQL,stayvsburst,389,2.0
RVIQL,stayvsburst,390,2.215
RVIQL,stayvsburst,391,2.2226666666666666
RVIQL,stayvsburst,392,2.2214444444444443
RVIQL,stayvsburst,393,2.0
RVIQL,stayvsburst,394,2.0
RVIQL,stayvsburst,395,2.0
RVIQL,stayvsburst,396,2.2254444444444443
RVIQL,stayvsburst,397,2.2225555555555556
RVIQL,stayvsburst,398,2.228222222222222
RVIQL,stayvsburst,399,2.222777777777778
RVIQL,stayvsburst,400,2.2245555555555554
RVIQL,stayvsburst,401,2.0
RVIQL,stayvsburst,402,2.0
RVIQL,stayvsburst,403,2.0
RVIQL,stayvsburst,404,2.2288888888888887
RVIQL,stayvsburst,405,2.2275555555555555
RVIQL,stayvsburst,406,2.2225555555555556
RVIQL,stayvsburst,407,2.0
RVIQL,stayvsburst,408,2.0
RVIQL,stayvsburst,409,2.0
RVIQL,stayvsburst,410,2.217111111111111
RVIQL,stayvsburst,411,2.2183333333333333
RVIQL,stayvsburst,412,2.0
RVIQL,stayvsburst,413,2.0
RVIQL,stayvsburst,414,2.2223333333333333
RVIQL,stayvsburst,415,2.221111111111111
RVIQL,stayvsburst,416,2.0
RVIQL,stayvsburst,417,2.0
RVIQL,stayvsburst,418,2.2297777777777776
RVIQL,stayvsburst,419,2.2296666666666667
RVIQL,stayvsburst,420,2.2123333333333335
RVIQL,stayvsburst,421,2.215
RVIQL,stayvsburst,422,2.2194444444444446
RVIQL,stayvsburst,423,2.224222222222222
RVIQL,stayvsburst,424,2.2287777777777777
RVIQL,stayvsburst,425,2.2175555555555557
RVIQL,stayvsburst,426,2.2185555555555556
RVIQL,stayvsburst,427,2.0
RVIQL,stayvsburst,428,2.2254444444444443
RVIQL,stayvsburst,429,2.2266666666666666
RVIQL,stayvsburst,430,2.2216666666666667
RVIQL,stayvsburst,431,2.0
RVIQL,stayvsburst,432,2.221111111111111
RVIQL,stayvsburst,433,2.0
RVIQL,stayvsburst,434,2.0
RVIQL,stayvsburst,435,2.0
RVIQL,stayvsburst,436,2.0
RVIQL,stayvsburst,437,2.0
RVIQL,stayvsburst,438,2.2222222222222223
RVIQL,stayvsburst,439,2.0
RVIQL,stayvsburst,440,2.2231111111111113
RVIQL,stayvsburst,441,2.223333333333333
RVIQL,stayvsburst,442,2.0
RVIQL,stayvsburst,443,2.0
RVIQL,stayvsburst,444,2.0
RVIQL,stayvsburst,445,2.0
