algo,mdp,run,rho_hat
RVIQL,resetdie,645,0.7505777777777778
RVIQL,resetdie,646,5.0
RVIQL,resetdie,647,6.0
RVIQL,resetdie,648,6.0
RVIQL,resetdie,649,6.0
RVIQL,resetdie,650,6.0
RVIQL,resetdie,651,3.0
RVIQL,resetdie,652,3.0
RVIQL,resetdie,653,6.0
RVIQL,resetdie,654,5.0
RVIQL,resetdie,655,6.0
RVIQL,resetdie,656,6.0
RVIQL,resetdie,657,3.0
RVIQL,resetdie,658,3.0
RVIQL,resetdie,659,6.0
RVIQL,resetdie,660,6.0
RVIQL,resetdie,661,6.0
RVIQL,resetdie,662,6.0
RVIQL,resetdie,663,6.0
RVIQL,resetdie,664,6.0
RVIQL,resetdie,665,6.0
RVIQL,resetdie,666,6.0
RVIQL,resetdie,667,6.0
RVIQL,resetdie,668,5.0
RVIQL,resetdie,669,3.0
RVIQL,resetdie,670,6.0
RVIQL,resetdie,671,6.0
RVIQL,resetdie,672,6.0
RVIQL,resetdie,673,0.7407111111111111
RVIQL,resetdie,674,5.0
RVIQL,resetdie,675,6.0
RVIQL,resetdie,676,6.0
RVIQL,resetdie,677,0.7502444444444445
RVIQL,resetdie,678,6.0
RVIQL,resetdie,679,6.0
RVIQL,resetdie,680,6.0
RVIQL,resetdie,681,6.0
RVIQL,resetdie,682,6.0
RVIQL,resetdie,683,3.0
RVIQL,resetdie,684,6.0
RVIQL,resetdie,685,5.0
RVIQL,resetdie,686,0.7495555555555555
RVIQL,resetdie,687,5.0
RVIQL,resetdie,688,6.0
RVIQL,resetdie,689,6.0
RVIQL,resetdie,690,6.0
RVIQL,resetdie,691,6.0
RVIQL,resetdie,692,3.0
RVIQL,resetdie,693,6.0
RVIQL,resetdie,694,0.7445333333333334
RVIQL,resetdie,695,6.0
RVIQL,resetdie,696,0.7528666666666667
RVIQL,resetdie,697,6.0
RVIQL,resetdie,698,6.0
RVIQL,resetdie,699,3.0
RVIQL,resetdie,700,0.7657111111111111
RVIQL,resetdie,701,6.0
RVIQL,resetdie,702,0.3296
RVIQL,resetdie,703,6.0
RVIQL,resetdie,704,6.0
RVIQL,resetdie,705,6.0
RVIQL,resetdie,706,0.7662222222222222
RVIQL,resetdie,707,3.0
RVIQL,resetdie,708,0.7463777777777778
RVIQL,resetdie,709,6.0
RVIQL,resetdie,710,0.7650666666666667
RVIQL,resetdie,711,5.0
RVIQL,resetdie,712,3.0
RVIQL,resetdie,713,6.0
RVIQL,resetdie,714,6.0
RVIQL,resetdie,715,5.0
RVIQL,resetdie,716,0.7672222222222222
RVIQL,resetdie,717,5.0
RVIQL,resetdie,718,5.0
RVIQL,resetdie,719,6.0
RVIQL,resetdie,720,6.0
RVIQL,resetdie,721,3.0
RVIQL,resetdie,722,6.0
RVIQL,resetdie,723,0.33053333333333335
RVIQL,resetdie,724,6.0
RVIQL,resetdie,725,6.0
RVIQL,resetdie,726,5.0
RVIQL,resetdie,727,5.0
RVIQL,resetdie,728,0.7635777777777778
RVIQL,resetdie,729,5.0
RVIQL,resetdie,730,5.0
RVIQL,resetdie,731,6.0
RVIQL,resetdie,732,6.0
RVIQL,resetdie,733,6.0
RVIQL,resetdie,734,0.7474444444444445
RVIQL,resetdie,735,0.7465777777777778
RVIQL,resetdie,736,5.0
RVIQL,resetdie,737,6.0
RVIQL,resetdie,738,6.0
RVIQL,resetdie,739,6.0
RVIQL,resetdie,740,6.0
RVIQL,resetdie,741,0.7515777777777778
RVIQL,resetdie,742,6.0
RVIQL,resetdie,743,6.0
RVIQL,resetdie,744,6.0
RVIQL,resetdie,745,3.0
RVIQL,resetdie,746,6.0
RVIQL,resetdie,747,5.0
RVIQL,resetdie,748,6.0
RVIQL,resetdie,749,6.0
RVIQL,resetdie,750,6.0
RVIQL,resetdie,751,6.0
RVIQL,resetdie,752,6.0
RVIQL,resetdie,753,6.0
RVIQL,resetdie,754,3.0
RVIQL,resetdie,755,6.0
RVIQL,resetdie,756,6.0
RVIQL,resetdie,757,3.0
RVIQL,resetdie,758,6.0
RVIQL,resetdie,759,3.0
RVIQL,resetdie,760,3.0
RVIQL,resetdie,761,0.7498888888888889
RVIQL,resetdie,762,6.0
RVIQL,resetdie,763,5.0
RVIQL,resetdie,764,6.0
RVIQL,resetdie,765,6.0
RVIQL,resetdie,766,6.0
RVIQL,resetdie,767,5.0
RVIQL,resetdie,768,6.0
RVIQL,resetdie,769,6.0
RVIQL,resetdie,770,0.7556666666666667
RVIQL,resetdie,771,6.0
RVIQL,resetdie,772,6.0
RVIQL,resetdie,773,5.0
RVIQL,resetdie,774,6.0
RVIQL,resetdie,775,6.0
RVIQL,resetdie,776,0.7576222222222222
RVIQL,resetdie,777,6.0
RVIQL,resetdie,778,3.0
RVIQL,resetdie,779,6.0
RVIQL,resetdie,780,6.0
RVIQL,resetdie,781,6.0
RVIQL,resetdie,782,3.0
RVIQL,resetdie,783,6.0
RVIQL,resetdie,784,6.0
RVIQL,resetdie,785,6.0
RVIQL,resetdie,786,6.0
RVIQL,resetdie,787,6.0
RVIQL,resetdie,788,0.768
