algo,mdp,run,rho_empirical,rho_internal
DiffQL,ring,376,1.0,0.9999999999999539
DiffQL,ring,377,1.0,0.9999999999999539
DiffQL,ring,378,1.0,0.9999999999999539
DiffQL,ring,379,1.0,0.9999999999999539
DiffQL,ring,380,1.0,0.9999999999999539
DiffQL,ring,381,1.0,0.9999999999999539
DiffQL,ring,382,1.0,0.9999999999999539
DiffQL,ring,383,1.0,0.9999999999999539
DiffQL,ring,384,1.0,0.9999999999999539
DiffQL,ring,385,1.0,0.9999999999999539
DiffQL,ring,386,1.0,0.9999999999999539
DiffQL,ring,387,1.0,0.9999999999999539
DiffQL,ring,388,1.0,0.9999999999999539
DiffQL,ring,389,1.0,0.9999999999999539
DiffQL,ring,390,1.0,0.9999999999999539
DiffQL,ring,391,1.0,0.9999999999999539
DiffQL,ring,392,1.0,0.9999999999999539
DiffQL,ring,393,1.0,0.9999999999999539
DiffQL,ring,394,1.0,0.9999999999999539
DiffQL,ring,395,1.0,0.9999999999999539
DiffQL,ring,396,1.0,0.9999999999999539
DiffQL,ring,397,1.0,0.9999999999999539
DiffQL,ring,398,1.0,0.9999999999999539
DiffQL,ring,399,1.0,0.9999999999999539
DiffQL,ring,400,1.0,0.9999999999999539
DiffQL,ring,401,1.0,0.9999999999999539
DiffQL,ring,402,1.0,0.9999999999999539
DiffQL,ring,403,1.0,0.9999999999999539
DiffQL,ring,404,1.0,0.9999999999999539
DiffQL,ring,405,1.0,0.9999999999999539
DiffQL,ring,406,1.0,0.9999999999999539
DiffQL,ring,407,1.0,0.9999999999999539
DiffQL,ring,408,1.0,0.9999999999999539
DiffQL,ring,409,1.0,0.9999999999999539
DiffQL,ring,410,1.0,0.9999999999999539
DiffQL,ring,411,1.0,0.9999999999999539
DiffQL,ring,412,1.0,0.9999999999999539
DiffQL,ring,413,1.0,0.9999999999999539
DiffQL,ring,414,1.0,0.9999999999999539
DiffQL,ring,415,1.0,0.9999999999999539
DiffQL,ring,416,1.0,0.9999999999999539
DiffQL,ring,417,1.0,0.9999999999999539
DiffQL,ring,418,1.0,0.9999999999999539
DiffQL,ring,419,1.0,0.9999999999999539
DiffQL,ring,420,1.0,0.9999999999999539
DiffQL,ring,421,1.0,0.9999999999999539
DiffQL,ring,422,1.0,0.9999999999999539
DiffQL,ring,423,1.0,0.9999999999999539
DiffQL,ring,424,1.0,0.9999999999999539
DiffQL,ring,425,1.0,0.9999999999999539
DiffQL,ring,426,1.0,0.9999999999999539
DiffQL,ring,427,1.0,0.9999999999999539
DiffQL,ring,428,1.0,0.9999999999999539
DiffQL,ring,429,1.0,0.9999999999999539
DiffQL,ring,430,1.0,0.9999999999999539
DiffQL,ring,431,1.0,0.9999999999999539
DiffQL,ring,432,1.0,0.9999999999999539
DiffQL,ring,433,1.0,0.9999999999999539
DiffQL,ring,434,1.0,0.9999999999999539
DiffQL,ring,435,1.0,0.9999999999999539
DiffQL,ring,436,1.0,0.9999999999999539
DiffQL,ring,437,1.0,0.9999999999999539
DiffQL,ring,438,1.0,0.9999999999999539
DiffQL,ring,439,1.0,0.9999999999999539
DiffQL,ring,440,1.0,0.9999999999999539
DiffQL,ring,441,1.0,0.9999999999999539
DiffQL,ring,442,1.0,0.9999999999999539
DiffQL,ring,443,1.0,0.9999999999999539
DiffQL,ring,444,1.0,0.9999999999999539
DiffQL,ring,445,1.0,0.9999999999999539
DiffQL,ring,446,1.0,0.9999999999999539
DiffQL,ring,447,1.0,0.9999999999999539
DiffQL,ring,448,1.0,0.9999999999999539
DiffQL,ring,449,1.0,0.9999999999999539
DiffQL,ring,450,1.0,0.9999999999999539
DiffQL,ring,451,1.0,0.9999999999999539
DiffQL,ring,452,1.0,0.9999999999999539
DiffQL,ring,453,1.0,0.9999999999999539
DiffQL,ring,454,1.0,0.9999999999999539
DiffQL,ring,455,1.0,0.9999999999999539
DiffQL,ring,456,1.0,0.9999999999999539
DiffQL,ring,457,1.0,0.9999999999999539
DiffQL,ring,458,1.0,0.9999999999999539
DiffQL,ring,459,1.0,0.9999999999999539
DiffQL,ring,460,1.0,0.9999999999999539
