algo,mdp,run,rho_hat
RVIQL,twostate,812,1.0
RVIQL,twostate,813,1.0
RVIQL,twostate,814,1.0
RVIQL,twostate,815,1.0
RVIQL,twostate,816,1.0
RVIQL,twostate,817,1.0
RVIQL,twostate,818,1.0
RVIQL,twostate,819,1.0
RVIQL,twostate,820,1.0
RVIQL,twostate,821,1.0
RVIQL,twostate,822,1.0
RVIQL,twostate,823,1.0
RVIQL,twostate,824,1.0
RVIQL,twostate,825,1.0
RVIQL,twostate,826,1.0
RVIQL,twostate,827,1.0
RVIQL,twostate,828,1.0
RVIQL,twostate,829,1.0
RVIQL,twostate,830,1.0
RVIQL,twostate,831,1.0
RVIQL,twostate,832,1.0
RVIQL,twostate,833,1.0
RVIQL,twostate,834,1.0
RVIQL,twostate,835,1.0
RVIQL,twostate,836,1.0
RVIQL,twostate,837,1.0
RVIQL,twostate,838,1.0
RVIQL,twostate,839,1.0
RVIQL,twostate,840,1.0
RVIQL,twostate,841,1.0
RVIQL,twostate,842,1.0
RVIQL,twostate,843,1.0
RVIQL,twostate,844,1.0
RVIQL,twostate,845,1.0
RVIQL,twostate,846,1.0
RVIQL,twostate,847,1.0
RVIQL,twostate,848,1.0
RVIQL,twostate,849,1.0
RVIQL,twostate,850,1.0
RVIQL,twostate,851,1.0
RVIQL,twostate,852,1.0
RVIQL,twostate,853,1.0
RVIQL,twostate,854,1.0
RVIQL,twostate,855,1.0
RVIQL,twostate,856,1.0
RVIQL,twostate,857,1.0
RVIQL,twostate,858,1.0
RVIQL,twostate,859,1.0
RVIQL,twostate,860,1.0
RVIQL,twostate,861,1.0
RVIQL,twostate,862,1.0
RVIQL,twostate,863,1.0
RVIQL,twostate,864,1.0
RVIQL,twostate,865,1.0
RVIQL,twostate,866,1.0
RVIQL,twostate,867,1.0
RVIQL,twostate,868,1.0
RVIQL,twostate,869,1.0
